rowkey,cust_ind,ecif_cust_id,cust_nm,unify_credit_code,found_dt,survival_status,opscope,cert_capt_amt,cert_capt_ccy,org_capt_amt,org_capt_ccy,hold_type,corp_econ_type,four_commis_corp_scale,cert_province,cert_city,cert_district,busin_addr,mec_num,industry_cd,industry_big_cd,industry_mid_cd,industry_sml_cd,oprt_cust_ind,scient_corp_ind,soe_ind,poe_ind,cb_poe_ind,icpe_ind,gov_com_fin_ind,gov_com_chs_ind,gov_com_other_ind,ngo_ind,re_comp_ind,fl_ind,mainten_fund_ind,legal_rep_nm,legal_rep_cust_id,act_ctrl_psn_nm,act_ctrl_psn_cust_id,vol_manager_id,vol_manager_org_id,manu_manager_id,manu_manager_org_id,pyrl_sign_ind,rplymt_tax_sign_ind,itnst_sign_ind,corp_ebnkg_sign_ind,mb_sign_ind,snd_bl_sign_ind,snd_bl_cust_sign_ind,pyrl_sign_dt,corp_ebnkg_sign_dt,mb_sign_dt,snd_bl_sign_dt,agt_cnt_12m,agt_amt_12m,agt_num_12m,agt_vld_ind_12m,corp_ebnkg_trans_y_ind,corp_mb_trans_y_ind,pyst_cust_y_ind,swap_corp_cust_ind,cash_cst_ind,sk_cust_ind,forex_cust_y_ind,open_acct_dt,lvl1_cust_ind,bsc_dep_acct_ind,manu_settle_amt,manu_settle_amt_avg_cnt,zero_dep_cust_ind,genal_cust_ind,ptntl_cst_ind,val_cust_ind,mediun_cust_ind,key_cust_ind,exchg_c_bal,exchg_c_bal_yavg,c_exchg_cny_12m_yaug,exchg_cny_dmd_12m_yaug,crg_cst_ind,project_loan_cust_ind,green_loan_cust_ind,ph_loan_cust_ind,manufacture_indu_loan_cust_ind,bill_fin_cust_ind,supply_core_cust_ind,supply_chain_cust_ind,our_bank_credit_lmt,our_bank_credit_bal,our_bank_usd_lmt,our_bank_avl_lmt,exchg_c_loan_bal,exchg_c_loan_yavg,cny_c_loan_bal,amt_mid_i,eva,corp_report_dt,report_crdt_amt,report_crdt_bal,report_crdt_our_bank_amt,report_crdt_our_bank_bal,abnormity_cust_ind,risk_cust_ind,aml_high_lvl_cust_ind,wire_fraud_risk_ind,veason_cust_ind,sleep_cust_ind,loan_overdue_cust_ind,badloan_cust_ind,hhnw_tech_entp_ind,spldnctgdtin_sme_ind,spldnctgdtin_shpe_ind,st_tp_sme_ind,invt_tp_sme_ind,ctytechinvtdmtentp_ind,mecidyidvchpnentp_ind,latest_fnc_round,latest_round_fnc_amt,latest_round_fnc_cny,latest_round_fnc_inv,ipo_ind,starr_market_ind,chinext_ind,neeq_ind,debt_issu_corp_ind,ues_rplymt_tax_y_ind,SH_SCI_RNG,SCIENT_REVOKE_12M_IND,SCIENT_COUNTERFEIT_3Y_IND,SCIENT_DECLINE_LVL_3Y_IND,NO_SCI_TECH_ACHI_2Y_IND,SCI_TECH_RANK_TAIL_2Y_IND,RESE_DEV_PAT_LOW_2Y_IND,HIGH_VAL_PAT_RET_0_2Y_IND,PAT_LAW_BINVA_3Y_IND,CST_MGRP_ID,CST_MGRP_NM,SETL_ACTV_ACCT_IND,MRAQ_LOAN_CUST_IND,MANU_SETTLE_AMT_MON_NUM,PYRL_MON_NUM_12M,PYRL_AMT_M,CFM_CRG_PCT,NUM_PYRL_AMT_12M_AVG,LATEST_PYRL_DT,UNION_MEC_NUM,UES_RPLYMT_TAX_M_IND,CORP_EBNKG_M_IND,CORP_MB_M_IND,CUST_STATUS,IDYCMRC_CAN_IND,dt
MOCK_TAG_0854,MOCK_CUST_0854,MOCK_ECIF_0854,苏州屿原食品铭有限公司,913205717000085487,20221218,存续,食品加工、预包装食品销售,33800000.00000000,CNY,18928000.00000000,CNY,私人控股,私营有限责任公司,中型,320000,320500,320571,苏州市工业园区星湖街934号7幢115室,119,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,吴承航,MOCK_PERSON_0854,吴承航,MOCK_PERSON_0854,MOCK_ORG_JS_SZ_07,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_07,MOCK_ORG_JS_SZ,1,0,0,1,0,0,20260104,,20250316,,,688,4703988.48000000,86,1,1,0,0,0,0,0,0,20250311,1,1,1871306.00000000,4,0,1,0,0,1,0,20280000.59000000,20280000.59000000,20280000.59000000,20280000.59000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,23998000.00000000,17518540.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,15886000.00000000,CNY,嘉禾产业投资03,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,8,0.00000000,0.00000000,6837.19255814,20260820,119,0,1,0,正常,0,20260917
MOCK_TAG_0855,MOCK_CUST_0855,MOCK_ECIF_0855,上海屿辰食品铭有限公司,913101157000085566,20090225,存续,食品加工、预包装食品销售,900000.00000000,CNY,747000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310115,上海市浦东新区金海路935号8幢116室,77,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,郑承航,MOCK_PERSON_0855,郑承航,MOCK_PERSON_0855,MOCK_ORG_SH_PD_08,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_08,MOCK_ORG_SH_PD,0,1,0,1,0,0,,20240726,20240723,,,0,0.00000000,0,0,1,0,0,0,0,0,0,20240719,1,1,1897734.00000000,4,0,1,0,0,0,0,567000.46000000,441575.57000000,367540.02000000,367540.02000000,1,0,0,0,0,0,0,0,766800.00000000,382786.56000000,382786.56000000,384013.44000000,382786.56000000,257361.67000000,382786.56000000,0.00000000,0.00000000,20260917,919800.00000000,488356.56000000,766800.00000000,382786.56000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.83365949,0.00000000,,77,0,1,0,正常,0,20260917
MOCK_TAG_0856,MOCK_CUST_0856,MOCK_ECIF_0856,上海屿宁商贸铭有限公司,91310112700008564M,20100421,存续,日用百货、五金及电子产品批发,33500000.00000000,CNY,21105000.00000000,CNY,私人控股,私营有限责任公司,中型,310000,310100,310112,上海市闵行区联航路936号1幢117室,476,F,51,513,5135,1,0,0,1,0,0,0,0,0,0,0,0,0,王承航,MOCK_PERSON_0856,王承航,MOCK_PERSON_0856,MOCK_ORG_SH_MH_01,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_01,MOCK_ORG_SH_MH,0,1,0,1,0,0,,20230903,20230831,,,0,0.00000000,0,0,1,0,0,0,0,0,0,20230825,1,1,2081324.00000000,4,0,1,0,0,1,0,10050000.84000000,13137074.16000000,12249011.97000000,12249011.97000000,1,0,0,0,0,0,0,0,14237500.00000000,0.00000000,0.00000000,14237500.00000000,0.00000000,3087073.32000000,0.00000000,0.00000000,0.00000000,20260917,34002500.00000000,5534200.00000000,14237500.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,14405000.00000000,CNY,嘉禾产业投资05,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.41871921,0.00000000,,476,0,1,0,正常,0,20260917
MOCK_TAG_0857,MOCK_CUST_0857,MOCK_ECIF_0857,宁波屿知供应链铭有限公司,91330212700008572X,20120322,存续,仓储服务、国内货物运输代理,2300000.00000000,CNY,759000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330200,330212,宁波市鄞州区首南东路937号2幢118室,90,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,陈承航,MOCK_PERSON_0857,陈承航,MOCK_PERSON_0857,MOCK_ORG_ZJ_NB_02,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_02,MOCK_ORG_ZJ_NB,0,1,0,1,1,0,,20231204,20231201,20231203,,0,0.00000000,0,0,1,1,0,0,0,0,0,20231121,1,1,2853082.00000000,4,0,1,0,0,0,0,1196000.35000000,1094909.84000000,779935.77000000,779935.77000000,1,0,0,0,0,0,0,0,2576000.00000000,1337459.20000000,1337459.20000000,1238540.80000000,1337459.20000000,1095453.91000000,1337459.20000000,0.00000000,0.00000000,20260917,3703000.00000000,2058739.20000000,2576000.00000000,1337459.20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.69565217,0.00000000,,90,0,1,1,正常,0,20260917
MOCK_TAG_0858,MOCK_CUST_0858,MOCK_ECIF_0858,上海屿禾信息科技铭有限公司,91310115700008580N,20160318,存续,软件开发、信息系统集成及技术咨询,4600000.00000000,CNY,3082000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310115,上海市浦东新区金海路938号3幢119室,83,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,杨承航,MOCK_PERSON_0858,杨承航,MOCK_PERSON_0858,MOCK_ORG_SH_PD_03,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_03,MOCK_ORG_SH_PD,1,1,0,1,1,0,20260602,20250827,20250824,20250826,,284,3700877.32000000,71,1,1,1,0,0,0,0,0,20250820,1,1,2151800.00000000,4,0,1,0,0,0,0,184000.96000000,510303.91000000,363504.15000000,363504.15000000,1,0,0,0,0,0,0,0,2760000.00000000,528264.00000000,528264.00000000,2231736.00000000,528264.00000000,511627.99000000,528264.00000000,0.00000000,0.00000000,20260917,6302000.00000000,2228424.00000000,2760000.00000000,528264.00000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,60–79,0,0,0,0,0,0,0,0,,,1,0,12,4,931875.74000000,0.43795620,13031.25816901,20260910,83,0,1,1,正常,0,20260917
MOCK_TAG_0859,MOCK_CUST_0859,MOCK_ECIF_0859,宁波屿润供应链铭有限公司,91330212700008599M,20160611,存续,仓储服务、国内货物运输代理,4700000.00000000,CNY,2021000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330200,330212,宁波市鄞州区首南东路939号4幢120室,52,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,赵承博,MOCK_PERSON_0209,王涵博,MOCK_PERSON_0152,MOCK_ORG_ZJ_NB_04,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_04,MOCK_ORG_ZJ_NB,1,0,0,0,1,0,20251001,,,20220915,,561,5091845.02000000,51,1,0,1,0,0,0,0,0,20220905,1,1,2169380.00000000,4,0,1,0,0,0,0,893000.06000000,3396834.68000000,2676553.48000000,2676553.48000000,1,0,0,0,0,0,0,0,6697500.00000000,0.00000000,0.00000000,6697500.00000000,0.00000000,2503834.62000000,0.00000000,0.00000000,0.00000000,20260917,10316500.00000000,1664740.00000000,6697500.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_30,产业集团30,1,0,12,11,0.00000000,0.64920273,9076.37258467,20260820,52,0,0,1,正常,0,20260917
MOCK_TAG_0860,MOCK_CUST_0860,MOCK_ECIF_0860,杭州屿森信息科技铭有限公司,91330108700008601B,20080711,存续,软件开发、信息系统集成及技术咨询,3200000.00000000,CNY,1664000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330100,330108,杭州市滨江区江陵路940号5幢101室,54,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,徐承航,MOCK_PERSON_0860,徐承航,MOCK_PERSON_0860,MOCK_ORG_ZJ_HZ_05,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_05,MOCK_ORG_ZJ_HZ,1,0,0,1,1,0,20260202,,20230305,20230307,,312,3748879.16000000,39,1,1,1,0,0,0,0,0,20230301,1,1,2234100.00000000,4,0,1,0,0,0,0,1440000.37000000,1527130.32000000,1332030.76000000,1332030.76000000,1,0,0,0,0,0,0,0,3769600.00000000,591073.28000000,591073.28000000,3178526.72000000,591073.28000000,678203.23000000,591073.28000000,0.00000000,0.00000000,20260917,4217600.00000000,698593.28000000,3769600.00000000,591073.28000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,C,1344000.00000000,CNY,嘉禾产业投资09,0,0,0,0,0,0,60–79,0,0,0,0,0,0,0,0,,,1,0,12,8,453375.88000000,0.89377845,12015.63833333,20260915,54,0,1,1,正常,0,20260917
MOCK_TAG_0861,MOCK_CUST_0861,MOCK_ECIF_0861,宁波屿远精密制造铭有限公司,9133021270000861X1,20080617,存续,工业零部件、自动化设备的研发与制造,14200000.00000000,CNY,14058000.00000000,CNY,私人控股,私营有限责任公司,中型,330000,330200,330212,宁波市鄞州区首南东路941号6幢102室,131,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,朱承航,MOCK_PERSON_0861,朱承航,MOCK_PERSON_0861,MOCK_ORG_ZJ_NB_06,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_06,MOCK_ORG_ZJ_NB,1,1,0,1,0,0,20260529,20250217,20250214,,,476,3884162.93000000,119,1,1,0,0,1,0,0,0,20250207,1,1,1780404.00000000,4,0,1,0,0,1,0,6532000.49000000,9069449.44000000,7184096.73000000,7184096.73000000,1,0,0,0,1,0,0,0,14313600.00000000,4016396.16000000,4016396.16000000,10297203.84000000,4016396.16000000,6553845.11000000,4016396.16000000,0.00000000,0.00000000,20260917,16159600.00000000,4773256.16000000,14313600.00000000,4016396.16000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,A,3976000.00000000,CNY,嘉禾产业投资10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,4,940695.47000000,0.88576450,8160.00615546,20260910,131,0,1,0,正常,0,20260917
MOCK_TAG_0862,MOCK_CUST_0862,MOCK_ECIF_0862,杭州屿衡信息科技铭有限公司,913301087000086283,20060506,存续,软件开发、信息系统集成及技术咨询,8400000.00000000,CNY,5460000.00000000,CNY,私人控股,私营有限责任公司,中型,330000,330100,330108,杭州市滨江区江陵路942号7幢103室,395,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,赵舒博,MOCK_PERSON_0257,朱安博,MOCK_PERSON_0125,MOCK_ORG_ZJ_HZ_07,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_07,MOCK_ORG_ZJ_HZ,1,0,0,1,0,0,20251202,,20230513,,,2800,37957505.60000000,280,1,1,0,0,0,0,0,0,20230510,1,1,2047284.00000000,4,0,1,0,0,1,0,4536000.66000000,6915080.32000000,6230687.54000000,6230687.54000000,1,0,0,0,0,0,0,0,6375600.00000000,0.00000000,0.00000000,6375600.00000000,0.00000000,2379079.66000000,0.00000000,0.00000000,0.00000000,20260917,9903600.00000000,1375920.00000000,6375600.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A,5796000.00000000,CNY,嘉禾产业投资11,0,0,0,0,0,0,20–39,0,0,0,0,0,0,0,0,MOCK_GROUP_38,产业集团38,1,0,12,10,4200000.07000000,0.64376590,13556.25200000,20260910,395,0,1,0,正常,0,20260917
MOCK_TAG_0863,MOCK_CUST_0863,MOCK_ECIF_0863,苏州屿昕信息科技铭有限公司,91320571700008636M,20210819,存续,软件开发、信息系统集成及技术咨询,33600000.00000000,CNY,13440000.00000000,CNY,私人控股,私营有限责任公司,中型,320000,320500,320571,苏州市工业园区星湖街943号8幢104室,487,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,林承航,MOCK_PERSON_0863,林承航,MOCK_PERSON_0863,MOCK_ORG_JS_SZ_08,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_08,MOCK_ORG_JS_SZ,0,1,0,1,0,0,,20231208,20231205,,,0,0.00000000,0,0,1,0,0,0,0,0,0,20231203,1,1,2339962.00000000,5,0,1,0,0,1,0,15792000.04000000,28612643.49000000,24924513.18000000,24924513.18000000,1,0,0,0,0,0,0,0,62563200.00000000,0.00000000,0.00000000,62563200.00000000,0.00000000,12820643.45000000,0.00000000,0.00000000,0.00000000,20260917,84739200.00000000,9313920.00000000,62563200.00000000,0.00000000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,40–59,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.73830293,0.00000000,,487,0,1,0,正常,0,20260917
MOCK_TAG_0864,MOCK_CUST_0864,MOCK_ECIF_0864,宁波屿途精密制造润有限公司,91330212700008644N,20220726,存续,工业零部件、自动化设备的研发与制造,1000000.00000000,CNY,620000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330200,330212,宁波市鄞州区首南东路944号1幢105室,16,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,何承航,MOCK_PERSON_0864,何承航,MOCK_PERSON_0864,MOCK_ORG_ZJ_NB_01,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_01,MOCK_ORG_ZJ_NB,0,0,0,1,1,0,,,20250715,20250717,,0,0.00000000,0,0,1,1,0,0,0,0,0,20250710,1,1,2483058.00000000,4,0,1,0,0,0,0,110401.43000000,143628.57000000,102310.76000000,96387.40000000,1,0,0,0,1,0,0,0,420000.00000000,151200.00000000,151200.00000000,268800.00000000,151200.00000000,135740.77000000,151200.00000000,0.00000000,0.00000000,20260917,850000.00000000,228600.00000000,420000.00000000,151200.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,430000.00000000,CNY,嘉禾产业投资01,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.49411765,0.00000000,,16,0,1,1,正常,0,20260917
MOCK_TAG_0865,MOCK_CUST_0865,MOCK_ECIF_0865,上海澄川供应链润有限公司,913101127000086524,20140804,存续,仓储服务、国内货物运输代理,300000.00000000,CNY,252000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路945号2幢106室,25,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,赵启航,MOCK_PERSON_0865,赵启航,MOCK_PERSON_0865,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,1,1,0,1,0,0,20251107,20230104,20230101,,,200,1688803.47000000,20,1,1,0,0,0,0,0,0,20221231,1,1,2373622.00000000,4,0,1,0,0,0,0,46951.50000000,19112.92000000,17929.89000000,15000.48000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,216000.00000000,62640.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,10,0.00000000,0.00000000,8444.01735000,20260820,25,0,1,0,正常,0,20260917
MOCK_TAG_0866,MOCK_CUST_0866,MOCK_ECIF_0866,上海澄原精密制造润有限公司,91310112700008660Y,20060726,存续,工业零部件、自动化设备的研发与制造,1400000.00000000,CNY,1036000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路946号3幢107室,45,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,钱启航,MOCK_PERSON_0866,钱启航,MOCK_PERSON_0866,MOCK_ORG_SH_MH_03,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_03,MOCK_ORG_SH_MH,0,1,0,1,1,0,,20230220,20230217,20230219,,0,0.00000000,0,0,1,1,0,0,0,0,0,20230210,1,1,1494464.00000000,4,0,1,0,0,0,0,546000.25000000,565588.35000000,452932.26000000,452932.26000000,1,0,0,0,1,0,0,0,929600.00000000,372025.92000000,372025.92000000,557574.08000000,372025.92000000,391614.02000000,372025.92000000,0.00000000,0.00000000,20260917,1881600.00000000,733785.92000000,929600.00000000,372025.92000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.49404762,0.00000000,,45,0,1,1,正常,0,20260917
MOCK_TAG_0867,MOCK_CUST_0867,MOCK_ECIF_0867,上海澄辰医疗科技润有限公司,91310114700008679Q,20090305,存续,医疗器械研发、技术咨询及销售,3200000.00000000,CNY,2272000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310114,上海市嘉定区嘉罗公路947号4幢108室,40,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,孙启航,MOCK_PERSON_0867,孙启航,MOCK_PERSON_0867,MOCK_ORG_SH_JD_04,MOCK_ORG_SH_JD,MOCK_ORG_SH_JD_04,MOCK_ORG_SH_JD,0,1,0,1,1,0,,20250625,20250622,20250624,,0,0.00000000,0,0,1,1,0,0,0,0,0,20250615,1,1,2463646.00000000,5,0,1,0,0,0,0,1184000.07000000,1953054.25000000,1552756.31000000,1552756.31000000,1,0,0,0,0,0,0,0,2851200.00000000,1062357.12000000,1062357.12000000,1788842.88000000,1062357.12000000,1831411.30000000,1062357.12000000,0.00000000,0.00000000,20260917,4195200.00000000,1532757.12000000,2851200.00000000,1062357.12000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,A,2368000.00000000,CNY,嘉禾产业投资04,0,0,0,0,0,0,20–39,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.67963387,0.00000000,,40,0,1,1,正常,0,20260917
MOCK_TAG_0868,MOCK_CUST_0868,MOCK_ECIF_0868,上海澄宁商贸润有限公司,91310114700008687K,20081213,存续,日用百货、五金及电子产品批发,4100000.00000000,CNY,1312000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310114,上海市嘉定区嘉罗公路948号5幢109室,86,F,51,513,5135,1,0,0,1,0,0,0,0,0,0,0,0,0,李启航,MOCK_PERSON_0868,李启航,MOCK_PERSON_0868,MOCK_ORG_SH_JD_05,MOCK_ORG_SH_JD,MOCK_ORG_SH_JD_05,MOCK_ORG_SH_JD,1,0,0,1,1,1,20260416,,20220813,20220815,20220817,405,3159003.31000000,81,1,1,1,0,0,0,0,0,20220812,1,1,1776132.00000000,4,0,1,0,0,0,0,287000.42000000,1542492.54000000,1098761.81000000,1098761.81000000,1,0,0,0,0,0,0,0,2230400.00000000,1421880.00000000,1421880.00000000,808520.00000000,1421880.00000000,1546857.46000000,1421880.00000000,0.00000000,0.00000000,20260917,4157400.00000000,2712970.00000000,2230400.00000000,1421880.00000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,C,1189000.00000000,CNY,嘉禾产业投资05,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,5,522450.84000000,0.53648915,7800.00817284,20260905,86,0,1,1,正常,0,20260917
MOCK_TAG_0869,MOCK_CUST_0869,MOCK_ECIF_0869,苏州澄知商贸润有限公司,91320571700008695Q,20160122,存续,日用百货、五金及电子产品批发,4100000.00000000,CNY,2542000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街949号6幢110室,57,F,51,513,5135,1,0,0,1,0,0,0,0,0,0,0,0,0,周启航,MOCK_PERSON_0869,周启航,MOCK_PERSON_0869,MOCK_ORG_JS_SZ_06,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_06,MOCK_ORG_JS_SZ,0,1,0,1,1,0,,20250724,20250721,20250723,,0,0.00000000,0,0,1,1,0,0,0,0,0,20250716,1,1,2245680.00000000,4,0,1,0,0,0,0,1353000.88000000,1386498.06000000,1171407.24000000,1171407.24000000,1,0,0,0,0,0,0,0,2009000.00000000,714199.50000000,714199.50000000,1294800.50000000,714199.50000000,747696.68000000,714199.50000000,0.00000000,0.00000000,20260917,3649000.00000000,1698199.50000000,2009000.00000000,714199.50000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.55056180,0.00000000,,57,0,1,1,正常,0,20260917
MOCK_TAG_0870,MOCK_CUST_0870,MOCK_ECIF_0870,宁波澄禾精密制造润有限公司,91330212700008708L,20121008,存续,工业零部件、自动化设备的研发与制造,47000000.00000000,CNY,15980000.00000000,CNY,私人控股,私营有限责任公司,中型,330000,330200,330212,宁波市鄞州区首南东路950号7幢111室,293,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,吴启航,MOCK_PERSON_0870,李昕颖,MOCK_PERSON_0404,MOCK_ORG_ZJ_NB_07,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_07,MOCK_ORG_ZJ_NB,0,0,0,1,1,1,,,20230412,20230414,20230416,0,0.00000000,0,0,1,1,0,0,0,0,0,20230408,1,1,2183686.00000000,4,0,1,0,0,1,0,18273600.63000000,9020963.39000000,8859590.44000000,8460000.29000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,10340000.00000000,1240800.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_09,产业集团09,1,0,12,0,0.00000000,0.00000000,0.00000000,,293,0,1,1,正常,0,20260917
MOCK_TAG_0871,MOCK_CUST_0871,MOCK_ECIF_0871,上海澄润信息科技润有限公司,91310114700008716Y,20200828,存续,软件开发、信息系统集成及技术咨询,4600000.00000000,CNY,3588000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310114,上海市嘉定区嘉罗公路951号8幢112室,11,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,郑启航,MOCK_PERSON_0871,郑启航,MOCK_PERSON_0871,MOCK_ORG_SH_JD_08,MOCK_ORG_SH_JD,MOCK_ORG_SH_JD_08,MOCK_ORG_SH_JD,0,0,0,1,1,0,,,20231001,20231003,,0,0.00000000,0,0,1,1,0,1,0,0,0,20230928,1,1,2464300.00000000,5,0,1,0,0,0,0,368000.48000000,2149510.20000000,1531157.95000000,1531157.95000000,1,0,0,0,0,0,0,0,5142800.00000000,1527411.60000000,1527411.60000000,3615388.40000000,1527411.60000000,2153969.47000000,1527411.60000000,0.00000000,0.00000000,20260917,5740800.00000000,1778571.60000000,5142800.00000000,1527411.60000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A,1702000.00000000,CNY,嘉禾产业投资08,0,0,0,0,0,0,60–79,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.89583333,0.00000000,,11,0,1,1,正常,0,20260917
